Candidate,Tweet,Year,Party
BernieSanders,"If this horrific pandemic has taught us anything, it is that national security means a lot more than building bombs, missiles, jet fighters, tanks, submarines and nuclear warheads.

National security also means doing everything we can to improve the lives of our people.",2020,Democrat
BernieSanders,"This crisis is far from over.

We absolutely must extend the $600 a week in expanded unemployment benefits that expires in July.

We cannot slash the incomes of millions of Americans by 50, 60, even 70 percent while the pandemic is still raging.",2020,Democrat
BernieSanders,"The people in her district have spoken loudly and clearly about her leadership, her struggles for workers's rights, racial justice, climate change and many other issues. Taking on a well-funded opponent, Rep. Ocasio-Cortez won a landslide victory. Congratulations Alexandria.",2020,Democrat
BernieSanders,"Trump had a bad night in Tulsa. Very low turnout. Even his supporters know that COVID-19 is real and dangerous, and should not be spread at an indoor rally. More importantly, maybe people are catching on that he is a pathological liar and a fraud. Let's keep fighting.",2020,Democrat
BernieSanders,"Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines. Trump is willing to spread the COVID-19 virus in order to hear some cheers. He is a direct threat to the health of the American people. He must be defeated.",2020,Democrat
BernieSanders,"Trump's not only a terrible president, he is a threat to the health of the country. He's rejected science, downplayed the danger of the virus and promoted quack remedies. Now he is holding an indoor rally without social distancing. For the sake of our health, he must be defeated.",2020,Democrat
BernieSanders,Trump is the most corrupt president in our lifetimes and we’re witnessing more evidence today. The DOJ is not meant to be a political tool of the president. Trump and Barr have utter contempt for the rule of law. Congress must initiate an investigation of this firing immediately.,2020,Democrat
BernieSanders,"This is what narcissism is about. Trump, in order to hear cheers from an adoring crowd, will defy science and sacrifice lives—not just those who go to his rally but those they come in contact with. For the health of the American people he must be defeated.",2020,Democrat
BernieSanders,"LA is home to the largest criminal justice jurisdiction and jail in the nation. 
@GeorgeGascon
 is facing a two-term ""tough on crime"" incumbent who has been criticized by Black Lives Matter and the ACLU for a failing to hold officers accountable for excessive use of force.",2020,Democrat
BernieSanders,"State and district attorneys and prosecutors are on the front lines of the struggle against a racist criminal justice system. If we’re going to create change, we must commit to electing progressive DA candidates who will fight for justice.",2020,Democrat
BernieSanders,"As St. Louis City Attorney, Kim Gardner reduced the average daily St. Louis jail population by 39% without increasing the crime rate. She increased police accountability by prosecuting officers who break the law and refusing to rely on testimony of officers accused of misconduct.",2020,Democrat
BernieSanders,We are seeing all over this country people fighting for justice. Let’s continue that struggle. Let’s create the kind of nation we know we can become.,2020,Democrat
BernieSanders,"We must end the criminalization of marijuana, expunge past records for marijuana-related offenses, and invest in communities harmed by the failed war on drugs.",2020,Democrat
BernieSanders,"I'm very proud of the people standing up for justice and taking to the streets. When we study history we look at pivotal moments — the Civil War, the Great Depression, World War II. People will look back on this time as one of those moments.",2020,Democrat
BernieSanders,"The annexation of Palestinian territory by the Israeli government would make the occupation permanent. That is unacceptable. I was proud to address thousands of Israelis, Arabs and Jews, demonstrating in Tel Aviv against this outcome.",2020,Democrat
